date,company,region,product_category,organic_traffic,direct_traffic,referral_traffic,paid_traffic,bounce_rate,avg_session_duration,pages_per_session,conversion_rate,email_sends,email_opens,email_clicks,social_posts,social_engagement,leads_generated,qualified_leads,opportunities,closed_deals,revenue,costs,marketing_spend,customer_acquisition_cost,customer_lifetime_value,nps,customer_satisfaction,support_tickets,resolution_time,active_users,feature_adoption_rate,churn_rate,expansion_revenue,gross_margin,marketing_roi,conversion_to_paid,email_engagement_rate,marketing_efficiency,clv_cac_ratio,year_month,quarter,year
2023-05-31,SaasCompany1,North,SMB,184604,77364,38682,58023,0.3792732813139702,217.6731634371305,3.700704116463722,0.0435491805426234,5872,2103,630,29,4686,124,55,23,23,67838.0,47441.0,23705.0,299.12673329064427,2849.6044057634776,58.51121200277577,7.626423437058092,117,2.10971694064768,2899,0.5824797505786216,0.0201917549436068,12222.1393545615,0.30067218962823195,1.8617591225479857,0.1854838709677419,0.1072888283378746,2.8617591225479857,9.526411679810245,2023-05,2,2023
2023-05-31,SaasCompany1,North,Startup,224778,92991,46495,69743,0.3544511669859578,184.8089137319756,3.285318058385524,0.0441152206765456,10857,7179,1339,47,1136,278,100,27,10,149676.0,35493.0,25247.0,138.37427886273568,1905.4081325362167,43.63983462192937,8.662375163932433,97,12.667865619255688,1800,0.6740709515188527,0.0190273330141043,11355.97119349146,0.7628677944359817,4.928466748524577,0.0359712230215827,0.1233305701390807,5.928466748524577,13.769958898404383,2023-05,2,2023
2023-05-31,SaasCompany1,South,Enterprise,241077,94171,47085,70628,0.5737039326150362,205.13312747278,4.18068370416036,0.0467210461331855,11951,2156,1774,26,1346,240,74,30,22,62052.0,36075.0,29277.0,138.19378572700538,1784.0522211704126,60.22821894422866,8.263894357726219,100,12.453121468775889,4083,0.4579395020867687,0.0307805106531028,10110.34758737786,0.4186327596209631,1.1194794548621785,0.0916666666666666,0.1484394611329595,2.1194794548621787,12.909786151272495,2023-05,2,2023
2023-05-31,SaasCompany1,South,SMB,173258,73030,36515,54772,0.5725373278182516,151.61875336761435,2.522602938886945,0.0432981586092047,5611,7157,608,22,3193,217,95,55,14,84458.0,69928.0,23336.0,229.29656451179545,2653.7328459097434,53.4447068083753,7.232329292106279,137,23.186549128686625,1767,0.567257012419648,0.0440524752297525,5455.502771384007,0.17203817281962633,2.619214946863216,0.064516129032258,0.1083585813580467,3.6192149468632158,11.57336505045295,2023-05,2,2023
2023-05-31,SaasCompany1,South,Startup,215908,90479,45239,67859,0.4244870374734095,191.38463491096024,2.898351536015431,0.0435510726255264,12984,7081,1587,20,3769,267,122,47,17,87291.0,81912.0,19301.0,258.24691990066265,2312.3697659436584,75.19361351871038,8.20691310001982,170,39.70825714356894,4472,0.6276606785526895,0.0159264095087932,8363.081277264993,0.061621473004089766,3.5226154085280554,0.0636704119850187,0.1222273567467652,4.522615408528056,8.954103951493925,2023-05,2,2023
2023-05-31,SaasCompany1,East,Enterprise,216141,89270,44635,66952,0.3804627560166322,180.40513770004293,3.837905258727233,0.0441882103658803,12117,2390,814,23,2753,131,96,30,22,64043.0,56851.0,25785.0,294.498538400233,2814.4571398789176,52.34053026207996,7.090115807514348,159,24.537840807515348,3796,0.6599035854666837,0.0271346296908091,9515.310382707585,0.11229954874068986,1.4837308512701184,0.1679389312977099,0.0671783444747049,2.4837308512701184,9.556777956072501,2023-05,2,2023
2023-05-31,SaasCompany1,East,SMB,239316,92132,46066,69099,0.4227150034952419,122.74242154393562,2.037845161779088,0.0474063791902261,8422,3340,577,47,3792,215,68,26,5,66947.0,46272.0,19388.0,170.63585411902568,1607.3878603260814,58.03762174839352,9.052001041305022,158,39.42387708196996,1545,0.5451638600775086,0.0262108784630267,14788.119622825823,0.30882638505086113,2.4530121724778216,0.0232558139534883,0.0685110425077178,3.4530121724778216,9.41998895029916,2023-05,2,2023
2023-05-31,SaasCompany1,East,Startup,183849,77818,38909,58363,0.4933071882903568,234.30857971001905,4.3583664230368,0.0431177744963271,9054,6304,1265,20,4300,167,83,57,19,65994.0,88933.0,26541.0,215.40285988429335,2382.171891320675,34.86681761053926,8.079465435815182,119,40.49722692640275,4564,0.5313507045482173,0.0354775767991484,13328.376455765754,-0.3475922053520017,1.486492596360348,0.1137724550898203,0.1397172520432957,2.4864925963603484,11.059146998328119,2023-05,2,2023
2023-05-31,SaasCompany1,West,Enterprise,186368,71445,35722,53584,0.4197148525386984,296.06041265892327,2.305131406768903,0.0476072076999051,7241,3452,886,31,1529,201,103,23,18,120303.0,86157.0,16317.0,206.8010265615916,1079.2521983185318,77.22948189471057,8.638164035128261,75,43.47866511006264,1008,0.6894061902866129,0.0318075694267679,11338.48479977603,0.28383332086481633,6.372862658576945,0.0895522388059701,0.1223587902223449,7.372862658576945,5.21879516878074,2023-05,2,2023
2023-05-31,SaasCompany1,West,SMB,176257,69315,34657,51986,0.3564188910231106,252.35206974623296,3.7939039990958014,0.0464077374807297,12595,2377,1178,24,1142,134,145,34,5,107752.0,43111.0,16140.0,214.6460552423948,1754.345041011009,58.3907292803109,7.046300901910947,172,30.85113479440591,3275,0.4401235022382126,0.0486187036657251,14096.373621136654,0.5999053381839781,5.676084262701363,0.0373134328358208,0.0935291782453354,6.676084262701363,8.173199544850092,2023-05,2,2023
2023-05-31,SaasCompany1,West,Startup,225853,83937,41968,62952,0.389690661802886,180.954804836302,2.66784812232274,0.0491076607187917,10523,5000,1906,49,1127,205,125,40,16,132587.0,39093.0,13415.0,258.6284484654856,2626.6782667782404,40.10107793727575,9.138776206724712,197,32.526187316723735,2956,0.7681136599230282,0.0266605979876924,13083.605035845132,0.705152088817154,8.883488632128214,0.0780487804878048,0.181127055022332,9.883488632128214,10.156184605224414,2023-05,2,2023
2023-06-30,SaasCompany1,North,Enterprise,163519,66096,33048,49572,0.4212149437391752,190.23803145193185,4.06046526997891,0.04104664804048,12649,6941,940,37,3471,137,89,39,19,100304.0,38940.0,24576.0,174.54196429242955,1406.7116292038463,76.68274728588136,7.0949803118729164,162,25.07313704025096,2886,0.567988438393053,0.0221633704820836,14187.702571563685,0.6117801882277876,3.081380208333333,0.1386861313868613,0.0743141750335995,4.081380208333333,8.059446534284591,2023-06,2,2023
2023-06-30,SaasCompany1,North,SMB,222422,85408,42704,64056,0.3392205859637464,156.25810222930664,3.3147815585411498,0.0432079243167997,13512,3994,1269,32,1742,193,79,46,6,118827.0,59430.0,13649.0,248.2745311066971,2826.883690307728,57.374429624403966,7.452569763109067,163,9.271881184896555,2029,0.7586698088054487,0.0436266193231166,8908.72440437344,0.4998611426695953,7.705912521063814,0.0310880829015544,0.0939165186500888,8.705912521063814,11.386120347128404,2023-06,2,2023
2023-06-30,SaasCompany1,North,Startup,168853,66426,33213,49819,0.4913488915672479,148.9805990012256,4.746815680393537,0.042174822672807,14211,3878,684,40,2195,119,133,32,8,146440.0,70023.0,24173.0,255.95151264361692,1031.933661383085,35.00987530276245,8.660467752605332,74,36.35489006398293,2304,0.6077645567619712,0.0204717662024634,9742.502436715456,0.5218314668123464,5.057998593472056,0.0672268907563025,0.0481317289423685,6.057998593472056,4.031754494140983,2023-06,2,2023
2023-06-30,SaasCompany1,South,Enterprise,212774,82395,41197,61796,0.4062961246636596,153.2022611210496,3.795458412464253,0.0428451124178304,13096,3129,1222,49,3862,104,50,26,7,82252.0,58835.0,23831.0,133.3595455609239,1526.8500595272635,76.81466356415076,9.060674949502488,164,13.12172469210951,1666,0.6644613430612663,0.0200707033440198,8595.676343688512,0.2846982444195886,2.451470773362427,0.0673076923076923,0.0933109346365302,3.451470773362427,11.449124643497965,2023-06,2,2023
2023-06-30,SaasCompany1,South,SMB,217927,79585,39792,59688,0.4140005097022479,126.87414633144256,2.3185095693747324,0.0454321390016719,7549,3067,1678,39,3543,168,71,48,15,121237.0,57247.0,13310.0,170.9576968724167,2748.1291648836477,64.92163996936468,7.13732176544387,104,2.537483555631293,3132,0.6709256309408931,0.0194335972990696,12763.617026586486,0.5278091671684387,8.108715251690459,0.0892857142857142,0.2222810968340177,9.108715251690459,16.074907507291336,2023-06,2,2023
2023-06-30,SaasCompany1,South,Startup,194748,80283,40141,60212,0.3370026631342678,220.43055773728477,5.068922918273362,0.0402467514758018,9940,4354,1752,31,2359,153,133,42,11,61710.0,78847.0,18733.0,140.53091726351792,2000.5242669287184,50.78980899253956,7.662057540060493,116,25.188376049144452,1878,0.5232148323058249,0.0236080385118299,7699.022539183497,-0.2777021552422622,2.294186729301233,0.0718954248366013,0.1762575452716298,3.294186729301233,14.235474341759371,2023-06,2,2023
2023-06-30,SaasCompany1,East,Enterprise,158550,62427,31213,46820,0.535549681768597,225.71690094225664,2.657310055091277,0.0421381768856875,13071,6602,982,23,4498,154,122,51,16,136585.0,54131.0,10498.0,169.61304918816035,2020.328354390416,58.213380516352615,7.019815035633582,57,40.8829098565388,4682,0.4751486975875777,0.021004749312506,7701.804950374119,0.6036826884357726,12.010573442560489,0.1038961038961039,0.07512814627802,13.010573442560487,11.911396935911243,2023-06,2,2023
2023-06-30,SaasCompany1,East,SMB,235144,88528,44264,66396,0.4542091127500209,269.5739449389736,5.217113647066386,0.0440694807937648,8692,7097,1315,26,1010,169,80,28,10,132384.0,88891.0,22878.0,238.14096263092267,2955.1716093946416,33.55732009513007,7.711816769025185,198,10.045257490842143,2187,0.7305552397672704,0.0274723490650492,10964.287328996155,0.3285366811699299,4.786519800681877,0.059171597633136,0.1512885411872986,5.786519800681877,12.409337632411635,2023-06,2,2023
2023-06-30,SaasCompany1,East,Startup,216992,86638,43319,64978,0.3825267040335125,291.2914202690845,5.839372843121453,0.0415546097712967,12724,2083,1563,37,3649,164,141,52,16,55294.0,38111.0,13118.0,115.71784837504627,1282.7287736807689,59.97940909219882,9.135763423081768,141,24.285363813307924,4254,0.4853437701113153,0.0319749519869305,12614.799451768306,0.31075704416392375,3.215124256746455,0.0975609756097561,0.1228387299591323,4.2151242567464555,11.084969101079313,2023-06,2,2023
2023-06-30,SaasCompany1,West,Enterprise,169295,65934,32967,49450,0.5647164983125486,179.5515715049696,5.137560167284019,0.0426008126957168,10825,2953,1098,23,3565,178,86,57,16,144616.0,56768.0,21941.0,154.30796215540835,2129.985829825364,75.59045414552759,9.267090470385543,54,17.697210460302728,2303,0.7093679869744021,0.0451128562334253,9019.688628571654,0.6074569895447254,5.591130759764824,0.0898876404494382,0.1014318706697459,6.591130759764824,13.803473262644665,2023-06,2,2023
2023-06-30,SaasCompany1,West,SMB,160625,67528,33764,50646,0.3552416933716353,228.95576365157848,5.714138582859938,0.0394647323388221,7613,5130,687,20,3317,222,140,47,22,95275.0,47148.0,11181.0,289.6269507830851,1553.4749665811596,54.60443833896967,8.374612729438667,126,6.849530910777175,2802,0.5942758546751835,0.0209626416563058,14372.792539917884,0.5051377591183417,7.521151954208031,0.0990990990990991,0.0902403783002758,8.521151954208031,5.363709980652416,2023-06,2,2023
2023-06-30,SaasCompany1,West,Startup,199760,79782,39891,59836,0.4449043628197097,164.4964454855293,5.361619324202566,0.0415420399732052,8319,4590,1472,42,1886,185,96,37,8,114047.0,49564.0,11477.0,202.53872591236808,2126.3910557311747,73.72841721303274,7.792637587228188,145,31.18636855880197,3800,0.5944531242743809,0.018683920260319,5449.710365388171,0.5654072443817023,8.937004443669949,0.0432432432432432,0.176944344272148,9.937004443669949,10.498688811991416,2023-06,2,2023
2023-07-31,SaasCompany1,North,Enterprise,136632,59466,29733,44600,0.4515671499823588,134.39624508926192,3.36116290478511,0.0343088371428954,9847,7456,1691,40,1108,186,75,58,20,100638.0,37291.0,20007.0,100.63651112219536,2898.2445643593824,36.71772606560397,8.20115971152703,158,44.9787788362183,1655,0.4297219116862703,0.0260786753275751,14279.548848367023,0.6294540829507741,4.030139451192083,0.1075268817204301,0.1717274296740124,5.030139451192083,28.79913594023805,2023-07,3,2023
2023-07-31,SaasCompany1,North,SMB,216169,78916,39458,59187,0.4456027696837621,258.50840685803564,4.95048137637662,0.0409029329927748,10052,7285,659,47,3483,290,118,32,19,90213.0,49693.0,15182.0,270.4723178195811,2497.9552567296832,55.13166020306642,7.907698098018224,87,19.340234742289734,3808,0.4792933264382923,0.0122739198254367,12625.919883930852,0.44915921208694976,4.942102489790542,0.0655172413793103,0.065559092717867,5.942102489790542,9.235530189806513,2023-07,3,2023
2023-07-31,SaasCompany1,North,Startup,210016,76706,38353,57529,0.5395715999443035,255.46455977271995,2.249739405868954,0.0408834181533666,10203,4216,1041,29,3104,225,101,29,5,55476.0,48589.0,21024.0,134.82500305543718,1737.432455733771,33.93972458223629,9.486171701548136,97,41.94585493418443,3397,0.7940259356989787,0.0146011121866776,11351.285384372728,0.12414377388420218,1.6386986301369864,0.0222222222222222,0.1020288150543957,2.6386986301369864,12.886574569698883,2023-07,3,2023
2023-07-31,SaasCompany1,South,Enterprise,192029,72421,36210,54315,0.3525744959012849,239.62861124945212,4.091705902692134,0.0395939747708541,10836,2890,1953,23,2766,266,147,39,17,75753.0,53334.0,26417.0,159.70990400028347,2136.6609796551984,31.17984211222852,8.100343727630205,70,4.709371252300979,4483,0.754951481380436,0.0369880811249026,14812.564815620764,0.29594867529998814,1.867585267062876,0.0639097744360902,0.1802325581395348,2.8675852670628763,13.378387477156119,2023-07,3,2023
2023-07-31,SaasCompany1,South,SMB,152150,63959,31979,47969,0.3443635275216735,161.14986018162833,5.53476788879223,0.0355217355883399,5496,7957,1204,38,4351,276,134,37,23,90379.0,57732.0,21137.0,283.7342286111932,2307.176664320743,68.53481519569803,8.216318489036185,159,8.938040944012144,2670,0.7748356033293986,0.041485132822463,8124.163459826623,0.361223293021609,3.275866963145196,0.0833333333333333,0.2190684133915575,4.275866963145195,8.131471044624348,2023-07,3,2023
2023-07-31,SaasCompany1,South,Startup,198418,82609,41304,61957,0.3706673106742605,127.66688529119266,2.7992218783249188,0.0358653624049835,11246,7691,1922,23,4776,194,109,47,20,62939.0,39274.0,28511.0,210.1401268668164,1319.9997522676,74.49613002115743,9.320782323344789,86,7.518406212872396,1215,0.656252363494183,0.0297560970530876,7408.633371502633,0.3759989831424077,1.2075339342709832,0.1030927835051546,0.170905210741597,2.207533934270983,6.281521630108254,2023-07,3,2023
2023-07-31,SaasCompany1,East,Enterprise,158039,61072,30536,45804,0.4626040215615884,221.2280110114512,5.089890730242839,0.0386409440750342,8141,3273,536,41,3884,248,129,25,11,131955.0,50027.0,25920.0,197.72912146182864,2055.7572290937906,60.84792549383687,8.271316257988902,53,9.7101740116059,2308,0.5016212431534265,0.0455747248957095,13120.883562511714,0.6208783297336213,4.090856481481482,0.0443548387096774,0.065839577447488,5.090856481481482,10.396835903054633,2023-07,3,2023
2023-07-31,SaasCompany1,East,SMB,172080,64523,32261,48392,0.3944806423539119,133.31986930675643,3.9588705466104814,0.0398235128355226,14825,6186,1258,24,4612,234,87,23,14,77128.0,51333.0,16290.0,115.527316240495,1769.020902582032,43.99166581770879,7.747205897132711,168,29.492812079551385,4205,0.7546120354307707,0.0300391127342853,10570.94268933112,0.3344440410745773,3.734683855125844,0.0598290598290598,0.0848566610455312,4.734683855125844,15.312576801311941,2023-07,3,2023
2023-07-31,SaasCompany1,East,Startup,158248,65293,32646,48969,0.3152598929815093,129.20554145985966,5.418415800174014,0.0361908917425891,10938,3668,1988,47,4844,215,82,49,15,71685.0,59178.0,29236.0,261.14101686396646,1029.6716947609978,41.81901488974634,8.018886508081987,61,8.338763343343452,3627,0.6182477830902178,0.0258533491170349,6612.737477397223,0.17447164678803098,1.4519428102339582,0.0697674418604651,0.1817516913512525,2.451942810233958,3.9429719127477174,2023-07,3,2023
2023-07-31,SaasCompany1,West,Enterprise,185708,68719,34359,51539,0.3109824703825066,203.872251622717,3.226087203736448,0.0403532219302851,12564,6061,878,27,1077,203,85,52,22,75328.0,63553.0,23420.0,206.6980497584128,1784.3270070132016,75.54422709300536,7.333939662748111,50,10.773074342380337,1835,0.7062278968672793,0.0497674695791925,9360.31337272524,0.15631637638062873,2.216396242527754,0.1083743842364532,0.0698822031200254,3.216396242527754,8.632529475235545,2023-07,3,2023
2023-07-31,SaasCompany1,West,SMB,188701,75522,37761,56641,0.3028391969860287,260.09884395439656,5.188776515439377,0.0373100938738446,11364,6928,1477,22,3947,261,123,54,13,71076.0,36562.0,27579.0,163.64649625732787,2393.203767908284,62.310245764741154,8.14703683207641,116,42.72658861561886,4938,0.5427418107929074,0.0419407396276282,5796.609250930994,0.4855928864877033,1.577178287827695,0.0498084291187739,0.1299718409010911,2.577178287827695,14.62422858198603,2023-07,3,2023
2023-07-31,SaasCompany1,West,Startup,182454,68315,34157,51236,0.4753097465102113,155.708286221965,4.587431956221211,0.0398805222909518,14140,2914,1596,37,3206,259,105,47,22,120463.0,49207.0,20629.0,101.56248607195435,2929.483601922456,42.996874560846265,9.33486392804473,69,28.673753603029752,1852,0.4951560423869998,0.0221056304426902,14026.392818131742,0.59151772743498,4.839497794367153,0.0849420849420849,0.1128712871287128,5.839497794367153,28.844150189933256,2023-07,3,2023
2023-08-31,SaasCompany1,North,Enterprise,149131,64087,32043,48065,0.4230297586422819,213.60408802430487,2.001841535144128,0.0319210396636333,11159,3126,1252,39,3463,104,146,25,8,78936.0,44946.0,17814.0,279.7012486427561,1651.9493045487225,57.97803949450905,8.573596287500816,75,3.8470739558398623,4191,0.5358347870459155,0.0424445302192729,11729.943806434312,0.4306020066889632,3.4311215897608625,0.0769230769230769,0.1121964333721659,4.4311215897608625,5.906120593185652,2023-08,3,2023
2023-08-31,SaasCompany1,North,SMB,173601,70467,35233,52850,0.4980067908390739,130.55941102432345,2.349373559602605,0.0337944885490757,7827,3662,1883,39,3009,177,137,20,21,125850.0,57456.0,26352.0,106.90036925198348,2235.698758497091,59.07743800022856,8.86228150371585,185,7.8242440028962355,4430,0.7135745756783126,0.0106382021732338,5858.941844553107,0.5434564958283671,3.775728597449909,0.1186440677966101,0.2405774881819343,4.775728597449909,20.913854406126003,2023-08,3,2023
